d1,d2,d3,d4,d5,a5
0.065,-0.655,-1.43,2.435625,-0.930625,49.115
-2.215,0.655,-1.43,2.435625,-0.930625,49.115
2.215,0.655,-1.43,2.435625,-0.930625,49.115
1.57,0.23,1.43,2.435625,-0.930625,49.115
-1.57,0.23,1.43,2.435625,-0.930625,49.115
-0.06,-0.23,1.43,2.435625,-0.930625,49.115
0.06,-0.23,1.43,2.435625,-0.930625,49.115
-1.295,-0.7825,-0.29,-1.793125,-0.9678125,58.3784375
1.295,-0.7825,-0.29,-1.793125,-0.9678125,58.3784375
-0.21,0.7825,-0.29,-1.793125,-0.9678125,58.3784375
0.21,0.7825,-0.29,-1.793125,-0.9678125,58.3784375
0.155,-0.5625,0.29,-1.793125,-0.9678125,58.3784375
-0.155,-0.5625,0.29,-1.793125,-0.9678125,58.3784375
-0.49,0.5625,0.29,-1.793125,-0.9678125,58.3784375
0.49,0.5625,0.29,-1.793125,-0.9678125,58.3784375
-0.77,-0.71,-0.78375,1.793125,-0.9678125,58.3784375
0.77,-0.71,-0.78375,1.793125,-0.9678125,58.3784375
0.15,0.71,-0.78375,1.793125,-0.9678125,58.3784375
-0.15,0.71,-0.78375,1.793125,-0.9678125,58.3784375
-0.19,0.7125,0.78375,1.793125,-0.9678125,58.3784375
0.19,0.7125,0.78375,1.793125,-0.9678125,58.3784375
0.095,-0.7125,0.78375,1.793125,-0.9678125,58.3784375
-0.095,-0.7125,0.78375,1.793125,-0.9678125,58.3784375
0.175,0.315,0.945,-0.19125,0.9678125,58.3784375
-0.175,0.315,0.945,-0.19125,0.9678125,58.3784375
0.135,-0.315,0.945,-0.19125,0.9678125,58.3784375
-0.135,-0.315,0.945,-0.19125,0.9678125,58.3784375
-0.54,-0.37,-0.945,-0.19125,0.9678125,58.3784375
0.54,-0.37,-0.945,-0.19125,0.9678125,58.3784375
0.51,0.37,-0.945,-0.19125,0.9678125,58.3784375
-0.51,0.37,-0.945,-0.19125,0.9678125,58.3784375
-1.32,-0.945,0.3175,0.19125,0.9678125,58.3784375
1.32,-0.945,0.3175,0.19125,0.9678125,58.3784375
-0.54,0.945,0.3175,0.19125,0.9678125,58.3784375
0.54,0.945,0.3175,0.19125,0.9678125,58.3784375
0.35,0.13,-0.3175,0.19125,0.9678125,58.3784375
-0.35,0.13,-0.3175,0.19125,0.9678125,58.3784375
-0.89,-0.13,-0.3175,0.19125,0.9678125,58.3784375
0.89,-0.13,-0.3175,0.19125,0.9678125,58.3784375
0.615,0.395,0.0625,2.5875,5.6509375,51.9190625
-0.615,0.395,0.0625,2.5875,5.6509375,51.9190625
-0.205,-0.395,0.0625,2.5875,5.6509375,51.9190625
0.205,-0.395,0.0625,2.5875,5.6509375,51.9190625
0.155,-0.31,-0.0625,2.5875,5.6509375,51.9190625
-0.155,-0.31,-0.0625,2.5875,5.6509375,51.9190625
-0.565,0.31,-0.0625,2.5875,5.6509375,51.9190625
0.565,0.31,-0.0625,2.5875,5.6509375,51.9190625
0.92,1.62,2.5975,-2.5875,5.6509375,51.9190625
-0.92,1.62,2.5975,-2.5875,5.6509375,51.9190625
3.42,-1.62,2.5975,-2.5875,5.6509375,51.9190625
-3.42,-1.62,2.5975,-2.5875,5.6509375,51.9190625
0.625,-0.1,-2.5975,-2.5875,5.6509375,51.9190625
-0.625,-0.1,-2.5975,-2.5875,5.6509375,51.9190625
-0.325,0.1,-2.5975,-2.5875,5.6509375,51.9190625
0.325,0.1,-2.5975,-2.5875,5.6509375,51.9190625
0.67,0.7925,1.13875,2.490625,-5.6509375,51.9190625
-0.67,0.7925,1.13875,2.490625,-5.6509375,51.9190625
1.355,-0.7925,1.13875,2.490625,-5.6509375,51.9190625
-1.355,-0.7925,1.13875,2.490625,-5.6509375,51.9190625
-0.325,-0.175,-1.13875,2.490625,-5.6509375,51.9190625
0.325,-0.175,-1.13875,2.490625,-5.6509375,51.9190625
0.875,0.175,-1.13875,2.490625,-5.6509375,51.9190625
-0.875,0.175,-1.13875,2.490625,-5.6509375,51.9190625
0.28,0.5975,1.075,-2.490625,-5.6509375,51.9190625
-0.28,0.5975,1.075,-2.490625,-5.6509375,51.9190625
-0.495,-0.5975,1.075,-2.490625,-5.6509375,51.9190625
0.495,-0.5975,1.075,-2.490625,-5.6509375,51.9190625
-0.045,0.5725,-1.075,-2.490625,-5.6509375,51.9190625
0.045,0.5725,-1.075,-2.490625,-5.6509375,51.9190625
0.21,-0.5725,-1.075,-2.490625,-5.6509375,51.9190625
-0.21,-0.5725,-1.075,-2.490625,-5.6509375,51.9190625
0.84,1.31,-1.35625,-1.858125,-1.395625,44.86
-0.84,1.31,-1.35625,-1.858125,-1.395625,44.86
1.12,-1.31,-1.35625,-1.858125,-1.395625,44.86
-1.12,-1.31,-1.35625,-1.858125,-1.395625,44.86
0.12,-3.9925,1.35625,-1.858125,-1.395625,44.86
-0.12,-3.9925,1.35625,-1.858125,-1.395625,44.86
1.705,3.9925,1.35625,-1.858125,-1.395625,44.86
-1.705,3.9925,1.35625,-1.858125,-1.395625,44.86
0.02,0.4775,0.18,1.858125,-1.395625,44.86
-0.02,0.4775,0.18,1.858125,-1.395625,44.86
0.675,-0.4775,0.18,1.858125,-1.395625,44.86
-0.675,-0.4775,0.18,1.858125,-1.395625,44.86
0.325,-0.7075,-0.18,1.858125,-1.395625,44.86
-0.325,-0.7075,-0.18,1.858125,-1.395625,44.86
-1.18,0.7075,-0.18,1.858125,-1.395625,44.86
1.18,0.7075,-0.18,1.858125,-1.395625,44.86
1.06,-0.025,0.175,-0.475625,1.395625,44.86
-1.06,-0.025,0.175,-0.475625,1.395625,44.86
0.46,0.025,0.175,-0.475625,1.395625,44.86
-0.46,0.025,0.175,-0.475625,1.395625,44.86
0.035,-0.4,-0.175,-0.475625,1.395625,44.86
-0.035,-0.4,-0.175,-0.475625,1.395625,44.86
-0.365,0.4,-0.175,-0.475625,1.395625,44.86
0.365,0.4,-0.175,-0.475625,1.395625,44.86
0.34,-0.1325,1.58125,0.475625,1.395625,44.86
-0.34,-0.1325,1.58125,0.475625,1.395625,44.86
1.175,0.1325,1.58125,0.475625,1.395625,44.86
-1.175,0.1325,1.58125,0.475625,1.395625,44.86
0.125,0.815,-1.58125,0.475625,1.395625,44.86
-0.125,0.815,-1.58125,0.475625,1.395625,44.86
0.415,-0.815,-1.58125,0.475625,1.395625,44.86
-0.415,-0.815,-1.58125,0.475625,1.395625,44.86
0.39,-1.2125,-0.73625,1.766875,3.0346875,40.7271875
-0.39,-1.2125,-0.73625,1.766875,3.0346875,40.7271875
-0.375,1.2125,-0.73625,1.766875,3.0346875,40.7271875
0.375,1.2125,-0.73625,1.766875,3.0346875,40.7271875
-0.915,0.8,0.73625,1.766875,3.0346875,40.7271875
0.915,0.8,0.73625,1.766875,3.0346875,40.7271875
1.075,-0.8,0.73625,1.766875,3.0346875,40.7271875
-1.075,-0.8,0.73625,1.766875,3.0346875,40.7271875
-0.13,1.1,1.035,-1.766875,3.0346875,40.7271875
0.13,1.1,1.035,-1.766875,3.0346875,40.7271875
1.14,-1.1,1.035,-1.766875,3.0346875,40.7271875
-1.14,-1.1,1.035,-1.766875,3.0346875,40.7271875
0.655,0.445,-1.035,-1.766875,3.0346875,40.7271875
-0.655,0.445,-1.035,-1.766875,3.0346875,40.7271875
0.435,-0.445,-1.035,-1.766875,3.0346875,40.7271875
-0.435,-0.445,-1.035,-1.766875,3.0346875,40.7271875
-1.575,-0.81,1.5525,1.55,-3.0346875,40.7271875
1.575,-0.81,1.5525,1.55,-3.0346875,40.7271875
0.015,0.81,1.5525,1.55,-3.0346875,40.7271875
-0.015,0.81,1.5525,1.55,-3.0346875,40.7271875
1.235,1.135,-1.5525,1.55,-3.0346875,40.7271875
-1.235,1.135,-1.5525,1.55,-3.0346875,40.7271875
0.965,-1.135,-1.5525,1.55,-3.0346875,40.7271875
-0.965,-1.135,-1.5525,1.55,-3.0346875,40.7271875
-0.47,0.83,-0.2225,-1.55,-3.0346875,40.7271875
0.47,0.83,-0.2225,-1.55,-3.0346875,40.7271875
0.51,-0.83,-0.2225,-1.55,-3.0346875,40.7271875
-0.51,-0.83,-0.2225,-1.55,-3.0346875,40.7271875
-0.415,-1.36,0.2225,-1.55,-3.0346875,40.7271875
0.415,-1.36,0.2225,-1.55,-3.0346875,40.7271875
-0.145,1.36,0.2225,-1.55,-3.0346875,40.7271875
0.145,1.36,0.2225,-1.55,-3.0346875,40.7271875
-0.45,0.41,2.2875,2.3575,0.5425,31.5325
0.45,0.41,2.2875,2.3575,0.5425,31.5325
0.46,-0.41,2.2875,2.3575,0.5425,31.5325
-0.46,-0.41,2.2875,2.3575,0.5425,31.5325
0.395,1.32,-2.2875,2.3575,0.5425,31.5325
-0.395,1.32,-2.2875,2.3575,0.5425,31.5325
0.335,-1.32,-2.2875,2.3575,0.5425,31.5325
-0.335,-1.32,-2.2875,2.3575,0.5425,31.5325
0.35,1.3225,-0.95,-2.3575,0.5425,31.5325
-0.35,1.3225,-0.95,-2.3575,0.5425,31.5325
0.905,-1.3225,-0.95,-2.3575,0.5425,31.5325
-0.905,-1.3225,-0.95,-2.3575,0.5425,31.5325
1.09,-0.8775,0.95,-2.3575,0.5425,31.5325
-1.09,-0.8775,0.95,-2.3575,0.5425,31.5325
-0.275,0.8775,0.95,-2.3575,0.5425,31.5325
0.275,0.8775,0.95,-2.3575,0.5425,31.5325
1.155,0.4725,1.6425,-0.53,-0.5425,31.5325
-1.155,0.4725,1.6425,-0.53,-0.5425,31.5325
0.78,-0.4725,1.6425,-0.53,-0.5425,31.5325
-0.78,-0.4725,1.6425,-0.53,-0.5425,31.5325
0.77,0.3825,-1.6425,-0.53,-0.5425,31.5325
